location,section,level / floor,trade,state,start_date,complete_date,capture_date
DCH1-3,DCH1,,Roofing Insulation,complete,,,2025/07/09
DCH1-3,DCH1,,Roofing Membrane,complete,,,2025/07/09
DCH1-3,DCH1,,Roofing Metal Deck,complete,,,2025/07/09
DCH1-3,DCH1,,Structural Steel,complete,,,2025/07/09
DCH1-FSA-2,DCH1,,Roofing Flashing,complete,,2025/06/27,2025/07/09
DCH1-FSA-2,DCH1,,Roofing Insulation,complete,,,2025/07/09
DCH1-FSA-2,DCH1,,Roofing Membrane,complete,,,2025/07/09
DCH1-FSA-2,DCH1,,Roofing Metal Deck,complete,,,2025/07/09
DCH1-FSA-2,DCH1,,Structural Steel,complete,,,2025/07/09
DCH1-FSA-1,DCH1,,Roofing Flashing,complete,2025/05/30,2025/06/04,2025/07/09
DCH1-FSA-1,DCH1,,Roofing Insulation,complete,,,2025/07/09
DCH1-FSA-1,DCH1,,Roofing Membrane,complete,,,2025/07/09
DCH1-FSA-1,DCH1,,Roofing Metal Deck,complete,,,2025/07/09
DCH1-FSA-1,DCH1,,Structural Steel,complete,,,2025/07/09
Zone 8-USS Yard-Module26,Zone 8,,Backfill,complete,,,2025/07/09
Zone 8-USS Yard-Module26,Zone 8,,Concrete Formwork,complete,,,2025/07/09
Zone 8-USS Yard-Module26,Zone 8,,Concrete Pour,complete,,,2025/07/09
Zone 8-USS Yard-Module26,Zone 8,,Concrete Rebar,complete,,,2025/07/09
Zone 8-USS Yard-Module26,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 8-USS Yard-Module26,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/07/22,,2025/07/09
Zone 8-USS Yard-Module25,Zone 8,,Backfill,complete,,,2025/07/09
Zone 8-USS Yard-Module25,Zone 8,,Concrete Formwork,complete,,,2025/07/09
Zone 8-USS Yard-Module25,Zone 8,,Concrete Pour,complete,,,2025/07/09
Zone 8-USS Yard-Module25,Zone 8,,Concrete Rebar,complete,,,2025/07/09
Zone 8-USS Yard-Module25,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 8-USS Yard-Module25,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/07/09
Zone 8-USS Yard-Module24,Zone 8,,Backfill,complete,,,2025/07/09
Zone 8-USS Yard-Module24,Zone 8,,Concrete Formwork,complete,,,2025/07/09
Zone 8-USS Yard-Module24,Zone 8,,Concrete Pour,complete,,,2025/07/09
Zone 8-USS Yard-Module24,Zone 8,,Concrete Rebar,complete,,,2025/07/09
Zone 8-USS Yard-Module24,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 8-USS Yard-Module24,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/07/09
Zone 8-USS Yard-Module23,Zone 8,,Backfill,complete,,,2025/07/09
Zone 8-USS Yard-Module23,Zone 8,,Concrete Formwork,complete,,,2025/07/09
Zone 8-USS Yard-Module23,Zone 8,,Concrete Pour,complete,,,2025/07/09
Zone 8-USS Yard-Module23,Zone 8,,Concrete Rebar,complete,,,2025/07/09
Zone 8-USS Yard-Module23,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 8-USS Yard-Module23,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/07/09
Zone 8-USS Yard-Module22,Zone 8,,Backfill,complete,,,2025/07/09
Zone 8-USS Yard-Module22,Zone 8,,Concrete Formwork,complete,,,2025/07/09
Zone 8-USS Yard-Module22,Zone 8,,Concrete Pour,complete,,,2025/07/09
Zone 8-USS Yard-Module22,Zone 8,,Concrete Rebar,complete,,,2025/07/09
Zone 8-USS Yard-Module22,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 8-USS Yard-Module22,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/07/09
Zone 7-USS Yard-Module21,Zone 7,,Backfill,complete,,,2025/07/09
Zone 7-USS Yard-Module21,Zone 7,,Concrete Formwork,complete,,,2025/07/09
Zone 7-USS Yard-Module21,Zone 7,,Concrete Pour,complete,,,2025/07/09
Zone 7-USS Yard-Module21,Zone 7,,Concrete Rebar,complete,,,2025/07/09
Zone 7-USS Yard-Module21,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 7-USS Yard-Module21,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/07/09
Zone 7-USS Yard-Module20,Zone 7,,Backfill,complete,,,2025/07/09
Zone 7-USS Yard-Module20,Zone 7,,Concrete Formwork,complete,,,2025/07/09
Zone 7-USS Yard-Module20,Zone 7,,Concrete Pour,complete,,,2025/07/09
Zone 7-USS Yard-Module20,Zone 7,,Concrete Rebar,complete,,,2025/07/09
Zone 7-USS Yard-Module20,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 7-USS Yard-Module20,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/07/09
Zone 7-USS Yard-Module19,Zone 7,,Backfill,complete,,,2025/07/09
Zone 7-USS Yard-Module19,Zone 7,,Concrete Formwork,complete,,,2025/07/09
Zone 7-USS Yard-Module19,Zone 7,,Concrete Pour,complete,,,2025/07/09
Zone 7-USS Yard-Module19,Zone 7,,Concrete Rebar,complete,,,2025/07/09
Zone 7-USS Yard-Module19,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 7-USS Yard-Module19,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/07/09
Zone 7-USS Yard-Module18,Zone 7,,Backfill,complete,,,2025/07/09
Zone 7-USS Yard-Module18,Zone 7,,Concrete Formwork,complete,,,2025/07/09
Zone 7-USS Yard-Module18,Zone 7,,Concrete Pour,complete,,,2025/07/09
Zone 7-USS Yard-Module18,Zone 7,,Concrete Rebar,complete,,,2025/07/09
Zone 7-USS Yard-Module18,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 7-USS Yard-Module18,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/07/09
Zone 7-USS Yard-Module17,Zone 7,,Backfill,complete,,,2025/07/09
Zone 7-USS Yard-Module17,Zone 7,,Concrete Formwork,complete,,,2025/07/09
Zone 7-USS Yard-Module17,Zone 7,,Concrete Pour,complete,,,2025/07/09
Zone 7-USS Yard-Module17,Zone 7,,Concrete Rebar,complete,,,2025/07/09
Zone 7-USS Yard-Module17,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 7-USS Yard-Module17,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/07/09
Zone 7-USS Yard-Module16,Zone 7,,Backfill,complete,,,2025/07/09
Zone 7-USS Yard-Module16,Zone 7,,Concrete Formwork,complete,,,2025/07/09
Zone 7-USS Yard-Module16,Zone 7,,Concrete Pour,complete,,,2025/07/09
Zone 7-USS Yard-Module16,Zone 7,,Concrete Rebar,complete,,,2025/07/09
Zone 7-USS Yard-Module16,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 7-USS Yard-Module16,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/07/09
Zone 7-USS Yard-Module15,Zone 7,,Backfill,complete,,,2025/07/09
Zone 7-USS Yard-Module15,Zone 7,,Concrete Formwork,complete,,,2025/07/09
Zone 7-USS Yard-Module15,Zone 7,,Concrete Pour,complete,,,2025/07/09
Zone 7-USS Yard-Module15,Zone 7,,Concrete Rebar,complete,,,2025/07/09
Zone 7-USS Yard-Module15,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 7-USS Yard-Module15,Zone 7,,Electrical Yard 96 Equipment Placement,in progress,2025/07/09,,2025/07/09
Zone 6-USS Yard-Module14,Zone 6,,Backfill,complete,,,2025/07/09
Zone 6-USS Yard-Module14,Zone 6,,Concrete Formwork,complete,,,2025/07/09
Zone 6-USS Yard-Module14,Zone 6,,Concrete Pour,complete,,,2025/07/09
Zone 6-USS Yard-Module14,Zone 6,,Concrete Rebar,complete,,,2025/07/09
Zone 6-USS Yard-Module14,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 6-USS Yard-Module14,Zone 6,,Electrical Yard 96 Equipment Placement,in progress,2025/07/09,,2025/07/09
Zone 6-USS Yard-Module13,Zone 6,,Backfill,complete,,,2025/07/09
Zone 6-USS Yard-Module13,Zone 6,,Concrete Formwork,complete,,,2025/07/09
Zone 6-USS Yard-Module13,Zone 6,,Concrete Pour,complete,,,2025/07/09
Zone 6-USS Yard-Module13,Zone 6,,Concrete Rebar,complete,,,2025/07/09
Zone 6-USS Yard-Module13,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 6-USS Yard-Module13,Zone 6,,Electrical Yard 96 Equipment Placement,in progress,2025/07/09,,2025/07/09
Zone 6-USS Yard-Module12,Zone 6,,Backfill,complete,,,2025/07/09
Zone 6-USS Yard-Module12,Zone 6,,Concrete Formwork,complete,,,2025/07/09
Zone 6-USS Yard-Module12,Zone 6,,Concrete Pour,complete,,,2025/07/09
Zone 6-USS Yard-Module12,Zone 6,,Concrete Rebar,complete,,,2025/07/09
Zone 6-USS Yard-Module12,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 6-USS Yard-Module12,Zone 6,,Electrical Yard 96 Equipment Placement,in progress,2025/07/09,,2025/07/09
Zone 6-USS Yard-Module11,Zone 6,,Backfill,complete,,,2025/07/09
Zone 6-USS Yard-Module11,Zone 6,,Concrete Formwork,complete,,,2025/07/09
Zone 6-USS Yard-Module11,Zone 6,,Concrete Pour,complete,,,2025/07/09
Zone 6-USS Yard-Module11,Zone 6,,Concrete Rebar,complete,,,2025/07/09
Zone 6-USS Yard-Module11,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 6-USS Yard-Module11,Zone 6,,Electrical Yard 96 Equipment Placement,in progress,2025/07/09,,2025/07/09
Zone 6-USS Yard-Module10,Zone 6,,Backfill,complete,,,2025/07/09
Zone 6-USS Yard-Module10,Zone 6,,Concrete Formwork,complete,,,2025/07/09
Zone 6-USS Yard-Module10,Zone 6,,Concrete Pour,complete,,,2025/07/09
Zone 6-USS Yard-Module10,Zone 6,,Concrete Rebar,complete,,,2025/07/09
Zone 6-USS Yard-Module10,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 6-USS Yard-Module10,Zone 6,,Electrical Yard 96 Equipment Placement,in progress,2025/07/09,,2025/07/09
Zone 6-USS Yard-Module9,Zone 6,,Backfill,complete,,,2025/07/09
Zone 6-USS Yard-Module9,Zone 6,,Concrete Formwork,complete,,,2025/07/09
Zone 6-USS Yard-Module9,Zone 6,,Concrete Pour,complete,,,2025/07/09
Zone 6-USS Yard-Module9,Zone 6,,Concrete Rebar,complete,,,2025/07/09
Zone 6-USS Yard-Module9,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 6-USS Yard-Module9,Zone 6,,Electrical Yard 96 Equipment Placement,in progress,2025/07/01,,2025/07/09
Zone 6-USS Yard-Module8,Zone 6,,Backfill,complete,,,2025/07/09
Zone 6-USS Yard-Module8,Zone 6,,Concrete Formwork,complete,,,2025/07/09
Zone 6-USS Yard-Module8,Zone 6,,Concrete Pour,complete,,,2025/07/09
Zone 6-USS Yard-Module8,Zone 6,,Concrete Rebar,complete,,,2025/07/09
Zone 6-USS Yard-Module8,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 6-USS Yard-Module8,Zone 6,,Electrical Yard 96 Equipment Placement,in progress,2025/07/01,,2025/07/09
Zone 5-USS Yard-Module7,Zone 5,,Backfill,complete,,,2025/07/09
Zone 5-USS Yard-Module7,Zone 5,,Concrete Formwork,complete,,,2025/07/09
Zone 5-USS Yard-Module7,Zone 5,,Concrete Pour,complete,,,2025/07/09
Zone 5-USS Yard-Module7,Zone 5,,Concrete Rebar,complete,,,2025/07/09
Zone 5-USS Yard-Module7,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 5-USS Yard-Module7,Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2025/07/01,,2025/07/09
Zone 5-USS Yard-Module6,Zone 5,,Backfill,complete,,,2025/07/09
Zone 5-USS Yard-Module6,Zone 5,,Concrete Formwork,complete,,,2025/07/09
Zone 5-USS Yard-Module6,Zone 5,,Concrete Pour,complete,,,2025/07/09
Zone 5-USS Yard-Module6,Zone 5,,Concrete Rebar,complete,,,2025/07/09
Zone 5-USS Yard-Module6,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 5-USS Yard-Module6,Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2025/07/01,,2025/07/09
Zone 5-USS Yard-Module5,Zone 5,,Backfill,complete,,,2025/07/09
Zone 5-USS Yard-Module5,Zone 5,,Concrete Formwork,complete,,,2025/07/09
Zone 5-USS Yard-Module5,Zone 5,,Concrete Pour,complete,,,2025/07/09
Zone 5-USS Yard-Module5,Zone 5,,Concrete Rebar,complete,,,2025/07/09
Zone 5-USS Yard-Module5,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 5-USS Yard-Module5,Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2025/07/01,,2025/07/09
Zone 5-USS Yard-Module4,Zone 5,,Backfill,complete,,,2025/07/09
Zone 5-USS Yard-Module4,Zone 5,,Concrete Formwork,complete,,,2025/07/09
Zone 5-USS Yard-Module4,Zone 5,,Concrete Pour,complete,,,2025/07/09
Zone 5-USS Yard-Module4,Zone 5,,Concrete Rebar,complete,,,2025/07/09
Zone 5-USS Yard-Module4,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 5-USS Yard-Module4,Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2025/07/01,,2025/07/09
Zone 5-USS Yard-Module3,Zone 5,,Backfill,complete,,,2025/07/09
Zone 5-USS Yard-Module3,Zone 5,,Concrete Formwork,complete,,,2025/07/09
Zone 5-USS Yard-Module3,Zone 5,,Concrete Pour,complete,,,2025/07/09
Zone 5-USS Yard-Module3,Zone 5,,Concrete Rebar,complete,,,2025/07/09
Zone 5-USS Yard-Module3,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 5-USS Yard-Module3,Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2025/06/27,,2025/07/09
Zone 5-USS Yard-Module2,Zone 5,,Backfill,complete,,,2025/07/09
Zone 5-USS Yard-Module2,Zone 5,,Concrete Formwork,complete,,,2025/07/09
Zone 5-USS Yard-Module2,Zone 5,,Concrete Pour,complete,,,2025/07/09
Zone 5-USS Yard-Module2,Zone 5,,Concrete Rebar,complete,,,2025/07/09
Zone 5-USS Yard-Module2,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 5-USS Yard-Module2,Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2025/06/27,,2025/07/09
Zone 5-USS Yard-Module1,Zone 5,,Backfill,complete,,,2025/07/09
Zone 5-USS Yard-Module1,Zone 5,,Concrete Formwork,complete,,,2025/07/09
Zone 5-USS Yard-Module1,Zone 5,,Concrete Pour,complete,,,2025/07/09
Zone 5-USS Yard-Module1,Zone 5,,Concrete Rebar,complete,,,2025/07/09
Zone 5-USS Yard-Module1,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 5-USS Yard-Module1,Zone 5,,Electrical Yard 96 Equipment Placement,in progress,2025/06/27,,2025/07/09
Zone 4-USS Yard-Module26,Zone 4,,Backfill,complete,,,2025/07/09
Zone 4-USS Yard-Module26,Zone 4,,Concrete Formwork,complete,,,2025/07/09
Zone 4-USS Yard-Module26,Zone 4,,Concrete Pour,complete,,,2025/07/09
Zone 4-USS Yard-Module26,Zone 4,,Concrete Rebar,complete,,,2025/07/09
Zone 4-USS Yard-Module26,Zone 4,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 4-USS Yard-Module26,Zone 4,,Electrical Yard 96 Equipment Placement,in progress,,2025/07/24,2025/07/09
Zone 3-USS Yard-Module25,Zone 3,,Backfill,complete,,,2025/07/09
Zone 3-USS Yard-Module25,Zone 3,,Concrete Formwork,complete,,,2025/07/09
Zone 3-USS Yard-Module25,Zone 3,,Concrete Pour,complete,,,2025/07/09
Zone 3-USS Yard-Module25,Zone 3,,Concrete Rebar,complete,,,2025/07/09
Zone 3-USS Yard-Module25,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 3-USS Yard-Module25,Zone 3,,Electrical Yard 96 Equipment Placement,complete,,2025/07/01,2025/07/09
Zone 3-USS Yard-Module24,Zone 3,,Backfill,complete,,,2025/07/09
Zone 3-USS Yard-Module24,Zone 3,,Concrete Formwork,complete,,,2025/07/09
Zone 3-USS Yard-Module24,Zone 3,,Concrete Pour,complete,,,2025/07/09
Zone 3-USS Yard-Module24,Zone 3,,Concrete Rebar,complete,,,2025/07/09
Zone 3-USS Yard-Module24,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 3-USS Yard-Module24,Zone 3,,Electrical Yard 96 Equipment Placement,complete,,2025/06/27,2025/07/09
Zone 3-USS Yard-Module23,Zone 3,,Backfill,complete,,,2025/07/09
Zone 3-USS Yard-Module23,Zone 3,,Concrete Formwork,complete,,,2025/07/09
Zone 3-USS Yard-Module23,Zone 3,,Concrete Pour,complete,,,2025/07/09
Zone 3-USS Yard-Module23,Zone 3,,Concrete Rebar,complete,,,2025/07/09
Zone 3-USS Yard-Module23,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 3-USS Yard-Module23,Zone 3,,Electrical Yard 96 Equipment Placement,complete,,2025/06/24,2025/07/09
Zone 3-USS Yard-Module22,Zone 3,,Backfill,complete,,,2025/07/09
Zone 3-USS Yard-Module22,Zone 3,,Concrete Formwork,complete,,,2025/07/09
Zone 3-USS Yard-Module22,Zone 3,,Concrete Pour,complete,,,2025/07/09
Zone 3-USS Yard-Module22,Zone 3,,Concrete Rebar,complete,,,2025/07/09
Zone 3-USS Yard-Module22,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 3-USS Yard-Module22,Zone 3,,Electrical Yard 96 Equipment Placement,in progress,,2025/07/24,2025/07/09
Zone 3-USS Yard-Module21,Zone 3,,Backfill,complete,,,2025/07/09
Zone 3-USS Yard-Module21,Zone 3,,Concrete Formwork,complete,,,2025/07/09
Zone 3-USS Yard-Module21,Zone 3,,Concrete Pour,complete,,,2025/07/09
Zone 3-USS Yard-Module21,Zone 3,,Concrete Rebar,complete,,,2025/07/09
Zone 3-USS Yard-Module21,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 3-USS Yard-Module21,Zone 3,,Electrical Yard 96 Equipment Placement,complete,,2025/06/24,2025/07/09
Zone 3-USS Yard-Module20,Zone 3,,Backfill,complete,,,2025/07/09
Zone 3-USS Yard-Module20,Zone 3,,Concrete Formwork,complete,,,2025/07/09
Zone 3-USS Yard-Module20,Zone 3,,Concrete Pour,complete,,,2025/07/09
Zone 3-USS Yard-Module20,Zone 3,,Concrete Rebar,complete,,,2025/07/09
Zone 3-USS Yard-Module20,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 3-USS Yard-Module20,Zone 3,,Electrical Yard 96 Equipment Placement,complete,,2025/06/24,2025/07/09
Zone 2-USS Yard-Module19,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module19,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module19,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module19,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module19,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module19,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/24,2025/07/09
Zone 2-USS Yard-Module18,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module18,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module18,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module18,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module18,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module18,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/24,2025/07/09
Zone 2-USS Yard-Module17,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module17,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module17,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module17,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module17,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module17,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/24,2025/07/09
Zone 2-USS Yard-Module16,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module16,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module16,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module16,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module16,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module16,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/24,2025/07/09
Zone 2-USS Yard-Module15,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module15,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module15,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module15,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module15,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module15,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/19,2025/07/09
Zone 2--USS Yard-Module14,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2--USS Yard-Module14,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2--USS Yard-Module14,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2--USS Yard-Module14,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2--USS Yard-Module14,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2--USS Yard-Module14,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/19,2025/07/09
Zone 2-USS Yard-Module13,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module13,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module13,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module13,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module13,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module13,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/19,2025/07/09
Zone 2-USS Yard-Module12,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module12,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module12,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module12,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module12,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module12,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/19,2025/07/09
Zone 2-USS Yard-Module11,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module11,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module11,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module11,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module11,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module11,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/10,2025/07/09
Zone 2-USS Yard-Module10,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module10,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module10,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module10,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module10,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module10,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/10,2025/07/09
Zone 2-USS Yard-Module9,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module9,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module9,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module9,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module9,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module9,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/06/15,2025/07/09
Zone 2-USS Yard-Module8,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module8,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module8,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module8,Zone 2,,Concrete Rebar,complete,,,2025/07/09
Zone 2-USS Yard-Module8,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/07/09
Zone 2-USS Yard-Module8,Zone 2,,Electrical Yard 96 Equipment Placement,complete,,2025/07/09,2025/07/09
Zone 2-USS Yard-Module7,Zone 2,,Backfill,complete,,,2025/07/09
Zone 2-USS Yard-Module7,Zone 2,,Concrete Formwork,complete,,,2025/07/09
Zone 2-USS Yard-Module7,Zone 2,,Concrete Pour,complete,,,2025/07/09
Zone 2-USS Yard-Module7,Zone 2,,Concrete Rebar,complete,,,2025/07/09
